    605    731    324  107.5  658.5    349  431.5  973.5     67  345.5    500    600    832  597.5  629.5   78.5  735.5    334    600    464  847.5  258.5  200.5  164.5    601    600     67    600    730    600    600   16.5   78.5    599  520.5    733   80.5    556     68     67  631.5    639
    819    859  345.5  401.5    400  342.5    467  559.5    200  464.5    400    500  485.5  347.5  137.5    462    467  404.5    466    467    400  417.5    133  389.5  400.5    493  381.5  903.5  205.5    205  465.5    137    133  467.5    200  675.5    400  183.5  415.5    365    451  479.5
  703.5  730.5     67   85.5     69     67    267  724.5   71.5    200    168  514.5    500   78.5  184.5     67  200.5    313    169  406.5    340    129    195     67     67  339.5     67  724.5  200.5  231.5    641    6.5     68     68    198  724.5    200   21.5   70.5     67     69  296.5
    998  791.5  334.5    467  464.5    334    467  987.5    200    450  402.5  652.5  921.5    500    148  410.5  467.5  336.5    523    467    468    467    169  360.5    481    955    353    940    217  577.5    733    132    198  478.5    200  739.5  466.5  274.5    467    334    358    925
    871    990    353    335    849  365.5    466  975.5   72.5  364.5  370.5  862.5  815.5    852    500    334  913.5    334  866.5    467  786.5    334  218.5    344    849    866    334    867    855    637  732.5    137     73    858    193  945.5    351    783    334    334  615.5  908.5
    913  678.5    848    808  920.5  855.5    400    933  137.5  808.5  921.5    538    933  589.5    666    500  933.5  303.5    931    401    933    403    250    766  931.5    800    275    723    721    730    666    118    416    921    695    666  406.5  626.5  452.5    292    875  885.5
    533    705     71   64.5  659.5   73.5  400.5  836.5     61   71.5  264.5    533  799.5  532.5   86.5   66.5    500    334  517.5  398.5    542    258    106      0  480.5    533      0    533    628    600  553.5      0      0    477     91  662.5     25    527      0   55.5  354.5    538
    666  675.5  604.5    666  666.5    605  518.5    761  522.5  693.5    666  595.5    687  663.5    666  696.5    666    500    666  699.5    685    662    666  647.5    666    666  493.5    666  715.5    728  666.5  612.5    666    666    691    666    664    666  665.5  560.5    706    666
  699.5    733    147  273.5    369    331  466.5  983.5   71.5  203.5    400    534    831    477  133.5     69  482.5    334    500  460.5  417.5    282    133  255.5    362    536  238.5  650.5  291.5    708  697.5      0      0  429.5  197.5    672    400    391  195.5    334    337    693
    533    623    600    532    536    600  187.5  744.5  118.5    600    536    533  593.5    533    533    599  601.5  300.5  539.5    500  594.5    404    551    533    533    533     45    533  626.5    600  597.5    129  531.5  581.5    600    623  467.5    533  519.5  570.5    600    535
    656    733   70.5     62    460   71.5    264    965     67    176  152.5    600    660    532  213.5     67    458    315  582.5  405.5    500     98    133     67  503.5    534     21  607.5    650    618    605      0    6.5    523    120    733  135.5    529     67     67    161    733
    666    733    600  582.5    559    600    415    997    108    733  741.5  582.5    871    533    666    597    742    338    718    596    902    500  651.5    540  539.5    536   21.5  676.5    733  732.5    723     67  528.5    600    733  722.5  518.5  533.5    545    530  627.5  728.5
    865    937  864.5    833  852.5    865    445    880     89    865  799.5    867    805    831  781.5    750    894    334    867    449    867  348.5    500  857.5    867  863.5    334    867    909    745    825  231.5    519    867    670    978    363  799.5  487.5    411    867  867.5
  668.5    733    511  558.5  932.5  726.5    467   1000    200    650  835.5  610.5    933  639.5    656    234   1000  352.5  744.5    467    933    460  142.5    500  938.5    666  141.5    717    733    733    733    133  183.5    986    717    732  396.5  661.5  232.5  307.5    925    733
    667    733   67.5  390.5    542     78    466   1000    189  200.5    399  599.5    933    519    151   68.5  519.5    334    638    467  496.5  460.5    133   61.5    500  589.5    9.5    728    473    727    732   12.5   61.5    427    205  732.5    260    499    162   92.5  341.5    732
  931.5  738.5    327    464  298.5    334    467  743.5  189.5    326    400    507  660.5     45    134    200    467    334    464    467    466    464  136.5    334  410.5    500  330.5  782.5    200  241.5  651.5   15.5  123.5    353    200  718.5  455.5   15.5    430    334    334    524
    676    733  616.5    997  932.5  839.5    742   1000    466    733    933  618.5    933    647    666    725   1000  506.5  761.5    955    979  978.5    666  858.5  990.5  669.5    500    733    733    733    733    540    680    994    733    733    937    663  800.5    858    929    733
  454.5    498    332  274.5    267    334    467  470.5     67  403.5    400   96.5  275.5     60    133    277    467    334  349.5    467  392.5  323.5    133    283    272  217.5    267    500    200    166  124.5      0      0    334  184.5  331.5    400      2    324    334    334    451
    800  862.5    324    267  533.5  331.5    377  811.5      2    281    270  794.5  799.5    783    145    279    372  284.5  708.5  373.5    350    267     91    267    527    800    267    800    500  623.5  656.5  126.5      3    551   22.5    865    267    741    267    267  340.5    800
    931    933  284.5    267    274  302.5    400    903     16    396    400    795  768.5  422.5    363    270    400    272    292    400    382  267.5    255    267    273  758.5    267    834  376.5    500    781    233   20.5  272.5  151.5    927    400    328    267    267    280  794.5
    839    979    334  269.5    267    334    428    502   69.5    466    400  534.5    359    267  267.5    334  446.5  333.5  302.5  402.5    395    277    175    267    268  348.5    267  875.5  343.5    219    500    134    3.5    276  207.5    829    400  246.5    267  325.5    334  419.5
   1000    994    867   1000    944    867    589   1000  321.5   1000  983.5    863  993.5    868    863    882   1000  387.5   1000    871   1000    933  768.5    867  987.5  984.5    460   1000  873.5    767    866    500    716  942.5  744.5    944  977.5  855.5  989.5  856.5  867.5   1000
    949   1000  856.5  864.5  822.5  857.5    467   1000  296.5  993.5  921.5    867    932    802    927    584   1000    334   1000  468.5  993.5  471.5    481  816.5  938.5  876.5    320   1000    997  979.5  996.5    284    500    885  930.5  999.5  434.5  805.5  490.5    353    867   1000
    666    733   68.5    385  584.5   95.5  454.5    945  198.5    200    401  532.5    932  521.5    142     79    523    334  570.5  418.5    477    400    133     14    573    647      6    666    449  727.5    724   57.5    115    500    204    666  337.5    518  124.5    140  347.5  666.5
    930  946.5    404    272  795.5  419.5    400    933   60.5  507.5  479.5    800    802    800    807    305    909    309  802.5    400    880    267    330    283    795    800    267  815.5  977.5  848.5  792.5  255.5   69.5    796    500    930    399    798    267  267.5    753  932.5
    420    728    334    267    267    334    381    343     67    334    267  324.5  275.5  260.5   54.5    334  337.5    334    328    377    267  277.5     22    268  267.5  281.5    267  668.5    135     73    171     56    0.5    334     70    500    267    196  273.5    334    334  320.5
    579  732.5    600    813    800    607    470  996.5   73.5    612  919.5    600    800  533.5    649  593.5    975    336    600  532.5  864.5  481.5    637  603.5    740  544.5     63    600    733    600    600   22.5  565.5  662.5    601    733    500    533  529.5    483    860    706
   1000  951.5  334.5    467  480.5    334    467    994  199.5  465.5    444  816.5  978.5  725.5    217  373.5    473    334    609    467    471  466.5  200.5  338.5    501  984.5    337    998    259    672  753.5  144.5  194.5    482    202    804    467    500    466    334  338.5  974.5
    682    733    640    908    806    850  468.5   1000    168  734.5    932  584.5  929.5    533    666  547.5   1000  334.5  804.5  480.5    933    455  512.5  767.5    838    570  199.5    676    733    733    733   10.5  509.5  875.5    733  726.5  470.5    534    500  483.5    867  737.5
    666  726.5    632  924.5    933    692  405.5    933    186    732    933    635    933    666    666    708  944.5  439.5    666  429.5    933    470    589  692.5  907.5    666    142    666    733    733  674.5  143.5    647    860  732.5    666    517    666  516.5    500    995    666
    666    666     61    156    780   82.5  388.5    933    133    164  368.5    549    931    642  384.5    125  645.5    294    663    400    839  372.5    133     75  658.5    666     71    666  659.5    720    666  132.5    133  652.5    247    666    140  661.5    133      5    500    666
    738  730.5  301.5    267  268.5    334    467    887     67    120    361  520.5  703.5     75   91.5  114.5    462    334    307    465    267  271.5  132.5    267    268    476    267    549    200  205.5  580.5      0      0  333.5   67.5  679.5    294   25.5  262.5    334    334    500
]
