    666  660.5    147    167    133    597  632.5    666    134  400.5    666    666    500  709.5    406    402  136.5  118.5    590    706  843.5    133    657    678    223    666  665.5    133    798    597  678.5  635.5  688.5    666    133    133
  196.5  184.5    200    199  133.5     79   82.5   82.5     67     59    200  333.5  290.5    500    200     91     67     67     84    171    449   49.5  199.5    750     67  117.5     67    200    829  544.5    714  599.5    733    411     67     74
    587  857.5   91.5     37     73    584    823  862.5    334    255    603    866    594    800    500  538.5   71.5  307.5    516    800    790    267  590.5    867    366  560.5  664.5   73.5    867    867  601.5    748    648  784.5    334      2
    733    732    213  197.5  199.5  598.5    694  726.5     67  264.5    731    733    598    909  461.5    500   73.5   67.5    647    783  937.5   54.5    725    928    165    539    622    200    867    675    733  595.5    733  604.5     86  164.5
    931    933  855.5    616  450.5    742    999  986.5    367    679    914    933  863.5    933  928.5  926.5    500  388.5    999    812    933  402.5  934.5    933  915.5  907.5  985.5    142    921  808.5  799.5    800  982.5    933  417.5  394.5
    677  999.5  683.5    647  321.5    559    985    970    455  663.5    727  984.5  881.5    933  692.5  932.5  611.5    500    733  909.5    933    406    733   1000  929.5  665.5  742.5  143.5  997.5  881.5    733    629    733  851.5  523.5  155.5
    707    900  382.5    137    325    536  766.5    862    317     84    667    933    410    916    484    353      1    267    500    800  888.5    267    669  927.5  283.5    791    797    133    800    800  726.5    800    739  807.5    267     36
    245  201.5    200  199.5    200    335    200  304.5    164  194.5  204.5    690    294    829    200    217    188   90.5    200    500  449.5    186    200    785  199.5    626  218.5    200    956    604    732    610    733  692.5  200.5    200
  603.5    349    168  177.5   67.5    600    169  598.5     67   14.5  622.5  725.5  156.5    551    210   62.5     67     67  111.5  550.5    500    1.5    362    606   67.5  547.5  556.5  199.5    671    600  723.5    600    733    533     67     65
    733    742    733  731.5  718.5    600  731.5    733  210.5    586    733    735    867  950.5    733  945.5  597.5    594    733    814  998.5    500    733    989    641    595    665  333.5    869  799.5    733    600    733  659.5  653.5    616
  680.5    569  446.5  129.5  256.5    542    443  862.5    334      4  589.5    930    343  800.5  409.5    275   65.5    267    331    800    638    267    500    817    267    798    824  133.5    858    845    732    800    772    800    270     45
  120.5  149.5  199.5    133   34.5      0     70     72     67      0    137    136    322    250    133     72     67      0   72.5    215    394     11    183    500    0.5      0     67    133    594  132.5    317    434  668.5     17     19      1
  730.5  799.5    249  261.5  203.5    597  731.5    735     77    466    733  760.5    777    933    634    835   84.5   70.5  716.5  800.5  932.5    359    733  999.5    500    548  720.5  198.5  875.5    857    733    579    733    664    369    146
    209    467  270.5  194.5    227  166.5    467    493    344  120.5  201.5  876.5    334  882.5  439.5    461   92.5  334.5    209    374  452.5    405    202   1000    452    500  411.5    200    928  857.5    730  861.5    733    917  460.5    201
    534  446.5    213    133    145    523  471.5  914.5    334      5  267.5  932.5  334.5    933  335.5    378   14.5  257.5    203  781.5  443.5    335    176    933  279.5  588.5    500    133    807  802.5  732.5    775    733  907.5  292.5  127.5
    836    867  869.5  629.5  858.5  831.5    867    867  604.5  724.5  900.5    870    867    800  926.5    800    858  856.5    867    800  800.5  666.5  866.5    867  801.5    800    867    500    867    867    849  803.5  966.5    800    850  736.5
    133  137.5    199    133    133      0    200  195.5   79.5  107.5    133  134.5    202    171    133    133     79    2.5    200     44    329    131    142    406  124.5     72    193    133    500   53.5    315  422.5    672  146.5  131.5    133
    133    146    200    133    133   66.5    201  197.5    199    133    134  156.5    403  455.5    133    325  191.5  118.5    200    396    400  200.5    155  867.5    143  142.5  197.5    133  946.5    500    613  636.5    731  260.5    160    133
    266    268  287.5     78    267    248    269    267  281.5   61.5  364.5    342  321.5    286  398.5    267  200.5    267  273.5    268  276.5    267    268    683    267    270  267.5    151    685    387    500  769.5  950.5    317    267  260.5
    195    467    205    137    201     86  464.5    456  462.5    133    200    467  364.5  400.5    252  404.5    200    371    200    390    400    400    200    566    421  138.5    225  196.5  577.5  363.5  230.5    500    544    365    467  139.5
    224    267    268      2  264.5   51.5    268    267  271.5    0.5  138.5  268.5  311.5    267    352    267   17.5    267    261    267    267    267    228  331.5    267    267    267   33.5    328    269   49.5    456    500    268    267  133.5
  200.5    467    200  199.5    198     71  432.5  402.5  325.5   64.5    200  526.5    334    589  215.5  395.5     67  148.5  192.5  307.5    467  340.5    200    983    336     83   92.5    200  853.5  739.5    683    635    732    500  340.5    173
    666    754  728.5  665.5    536    533    733    733     87  552.5  676.5  677.5    867    933    666    914  582.5  476.5    733  799.5    933  346.5    730    981    631  539.5  707.5    150  868.5    840    733    533    733  659.5    500  260.5
  958.5   1000    999  681.5    931  653.5    972    974  391.5    536    860   1000    867    926    998  835.5  605.5  844.5    964    800    935    384    955    999    854    799  872.5  263.5    867    867  739.5  860.5  866.5    827  739.5    500
]
