    250  312.5    258  252.5    202     68    250  558.5  223.5  232.5     20    250    250      2  447.5    250    265    250    250    250    434    207    250    500    255   17.5  259.5    263  685.5    250  233.5  250.5    702  176.5    250  478.5      0    282  278.5  454.5  252.5    361
    217  249.5    411  470.5      0     41    407  500.5    252    252  316.5  425.5    491    242    495   16.5  733.5  175.5    2.5    8.5  717.5    250    250    745    500      0  309.5    280    750   23.5    250   44.5  744.5  226.5    251    503      0  512.5    498    251  499.5    242
  501.5  708.5  991.5    822    505    459    750    782    477  936.5  792.5    750    750  508.5    756    500    985    493    499  253.5    759    300  499.5  982.5   1000    500    633  791.5    763  500.5    519    501    752    675  699.5    979    250    859  753.5    750    523  604.5
    532  464.5    750    750    249    250    496    662    499  480.5    500    750    504  264.5    500  252.5  864.5  457.5  252.5     35  512.5  308.5  499.5  740.5  690.5    367    500  491.5  762.5    327  498.5    250    805    250    500    750  250.5    692    750  502.5  334.5  470.5
  250.5    500    572  501.5  247.5  205.5    487  606.5    203  700.5  473.5    500    497  258.5    502    250    750    250    250    250    744    252    250    737    720  208.5  508.5    500    750  250.5    267    250  547.5    243  257.5  529.5    0.5    634    500    500    500    290
    250    259  256.5    481    250    250    250    266    250  247.5    250  445.5    252    250  250.5    250  265.5    250    250     77    421  343.5  493.5  314.5    250    237  237.5    250    500    250    437    250    371    250    252  594.5    250  257.5    281  371.5  263.5    250
    893    500   1000   1000  327.5  448.5    750  748.5    750    500    750  998.5    750    562    750    500    753  379.5  291.5  321.5    750    251  529.5    750  976.5  499.5    673  749.5    750    500    476    500    939    500    750  937.5  509.5    750  994.5    514    500    749
  629.5    500    750  749.5    381  746.5  733.5    759    513    500  678.5  739.5  749.5  567.5    750  746.5  501.5    500    499    500    500  347.5  503.5  766.5    750    481  501.5    733    563    524    500    749  813.5    749  569.5    561  492.5    733    699  672.5  452.5    750
    500  438.5  952.5    751  267.5  341.5  511.5  995.5    628    571  732.5  509.5    770    509    961    329    750    499  271.5    500    750    488    366  749.5  955.5    499    750    750    750    500    251    500   1000  684.5    510    750  291.5    750  704.5    500    504    972
    155    250    480    500      0    0.5   75.5  439.5  283.5    250    250    500  193.5     24  265.5      0  496.5   15.5      0   11.5    500  124.5    250    298  255.5    248    195  452.5    629     61  186.5      0    500    1.5  198.5    499    2.5  332.5  496.5  113.5    248    247
    500    493  763.5  529.5    194  242.5  503.5   1000  493.5    724  557.5    500    737  501.5  734.5    258    750    497  256.5  497.5    750  468.5  277.5  823.5  773.5    325    750    757    750    500    251  315.5  998.5    500    375    700    247    762  501.5    500    502    711
  256.5    250    919    548  180.5    493    558    750    500    500  747.5  503.5    797    615    501  473.5    720    251  244.5    250    750    500    500    750    749  300.5    500  742.5    748    250  430.5    490  801.5    625    500    699  250.5    750    489    430    724    511
    200   12.5  437.5  460.5     29    250  498.5    500    250    250  483.5    363    499    500    251    250  255.5      1      3      0    522    250  240.5  521.5    497     21    250  470.5  405.5   62.5    439    250    501    300    301    500  242.5    500    242  497.5    272  252.5
    526  540.5   1000  984.5    497    507    746  999.5    859    750  998.5    729    803  957.5  994.5  508.5    750    377    261  451.5    750  474.5  376.5   1000   1000    750  749.5  999.5    750  490.5  507.5  708.5  997.5    753  749.5  757.5    500   1000    815    718    500    999
    250    500  424.5  497.5    245  205.5    250    646    120  316.5    270  494.5  251.5   13.5    532    250  553.5    250    250    250    500    244    250    718  487.5    141    308    366  742.5    250    267    250  667.5    238    250    500      0    500    500  492.5    270  263.5
   52.5    191  526.5  747.5    196    250    498    500    293    250    500  464.5  508.5    500    498    250    350      0    0.5      0  738.5    250  263.5  721.5    502  246.5    250    500    719    5.5    301  295.5  503.5  498.5    511    758    185    500    500    490  427.5  480.5
    504  251.5    750    687  128.5    500  706.5  559.5    500  250.5    500    574    748    492  510.5    551    504  499.5    423    472    500  377.5  499.5  545.5    749    250  497.5    500  628.5    486  327.5    500  886.5    500    570  502.5    282  507.5    510    500    460  506.5
    500    497    515    742  296.5    500    437  741.5    500  560.5    500  725.5    528    527    500  479.5  727.5    500  475.5  281.5    562  687.5    741  747.5  500.5    477  665.5    500  736.5    500  547.5    496    752    498    276    728    500    730  572.5    540    500    500
    254  301.5    759    683   62.5      2    500    775  467.5  500.5  522.5    500    500    250  630.5  224.5    750    250  246.5    250    750    250  250.5    639    758  395.5  529.5    710    750    251    250     28    753    289    489  747.5      1  736.5  519.5  493.5    500    500
]
