    667   39.5  659.5      0    611    952      0    0.5      0      0     13    667      0  917.5  606.5      0   62.5      0  668.5    500    332    812     12    667    730      0    667      0    668    333      3  487.5    667      0      0   86.5  988.5     59  664.5    730      0      0
    667  658.5    667   39.5    667    698      0    142    2.5      0    636    667      0  681.5    667      0     17      0    667    668    500    907      0    667    669    6.5    667    2.5    667  271.5  590.5  699.5    667    131      0  665.5  752.5  497.5    667    667      0      0
    667     15  641.5      0  531.5  652.5      0      0      0      0      5    667      0  669.5  534.5      0      0      0    667    188     93    500      0    667    667      0    667      0    667  211.5      0  107.5    667      0      0     34    712    0.5    659    667      0      0
    667    667    667    667    667    999    654    667  663.5  611.5    667    667  531.5    997    667    655    941   23.5  683.5    988   1000   1000    500    667    945    666    667    664  698.5    665    667  999.5    667    667  137.5    755   1000  931.5  667.5    942     24   63.5
    832    333    345    333    336    345    333    333  328.5    333    307  922.5    333  480.5  336.5    333    333    333  959.5    333    333    333    333    500  999.5  332.5    733    333    998    333    333    333  957.5    333    333    333  999.5    333    379  483.5  321.5    333
     87      0      0      0      0  321.5    0.5      0      0      0      0      4      0    310      0      0  156.5      0     17    270    331    333     55    0.5    500      0    2.5      0  179.5    333      0    319     42      0      0   25.5  743.5  161.5      0  167.5      0      0
  668.5   1000  945.5    922   1000   1000    365    915  217.5    340    676    996  334.5   1000  994.5    369  830.5    165   1000   1000  993.5   1000    334  667.5   1000    500    671    471   1000  333.5  998.5   1000    676  972.5    331   1000   1000   1000   1000   1000     36  333.5
    741    333  337.5    333  333.5  336.5    333  332.5  317.5    333    255    825    333    394  334.5    333    333  326.5    916    333    333    333    333    267  997.5    329    500    333  993.5    333    333    333  890.5    333    333    333  999.5    333  350.5    396  300.5    333
    667   1000    730    971    999   1000  435.5  727.5    331  362.5    667  959.5  344.5   1000  922.5    445    934     15   1000   1000  997.5   1000    336    667   1000    529    667    500   1000  337.5    999   1000    667    988  317.5   1000   1000  999.5   1000   1000      1    334
  197.5    1.5      0      7      0    333   43.5      0      0      0      0     17      0    333      0      2    324      0  116.5    332    333    333  301.5      2  820.5      0    6.5      0    500    333      0    333  102.5      0      0    250    880    327   18.5  324.5      0      0
    667    667    667    667    667    673  651.5    667    664    608    667    667  525.5  668.5    667  653.5    667     20    667    667  728.5  788.5    335    667    667  666.5    667  662.5    667    500    667  673.5    667    667    134    667  691.5    667    667    667     26   69.5
    667    897    667  329.5  701.5   1000  330.5     23      1    6.5    481    669     83   1000  667.5  302.5    335      0   1000    997  409.5   1000    333    667   1000    1.5    667      1   1000    333    500    986    667  104.5    4.5  970.5   1000    502    998   1000      0  249.5
    667     92  659.5      0  635.5    820      0    1.5      0      0   36.5    667      0    742  636.5      0    6.5      0    667  512.5  300.5  892.5    0.5    667    681      0    667      0    667  326.5     14    500    667    0.5      0  184.5    925     11    666    673      0      0
    516    333    333    333    333    333    333    333    298    333  164.5  408.5    333    336    333    333    333    326  504.5    333    333    333    333   42.5    958    324  109.5    333  897.5    333    333    333    500    333    333    333  974.5    333    334    335    253    333
    667  985.5    667    481    739   1000  333.5  347.5    7.5   33.5    659    671    156   1000  670.5  322.5  404.5      0   1000   1000    869   1000    333    667   1000   27.5    667     12   1000    333  895.5  999.5    667    500    9.5  999.5   1000    949   1000   1000      0    299
    667   1000  673.5   1000  965.5   1000    998    674  667.5    899    667    758    953   1000  721.5  995.5   1000     79   1000   1000   1000   1000  862.5    667   1000    669    667  682.5   1000    866  995.5   1000    667  990.5    500   1000   1000   1000   1000   1000   95.5    528
    667    193    664    2.5    657    999   14.5      1      0      0     73    667      0    998  657.5    0.5  300.5      0  710.5  913.5  334.5    966    245    667  974.5      0    667      0    750    333   29.5  815.5    667    0.5      0    500   1000    309  673.5  964.5      0      0
   58.5      0      0      0      0   59.5      0      0      0      0      0    3.5      0     31      0      0      2      0    6.5   11.5  247.5    288      0    0.5  256.5      0    0.5      0    120  308.5      0     75   25.5      0      0      0    500      1      0    1.5      0      0
    667    645    667     12    667    991    1.5   59.5      0      0    593    667      0  977.5    667      0  167.5      0  671.5    941  502.5  999.5   68.5    667  838.5      0    667    0.5    673    333    498    989    667     51      0    691    999    500  667.5    836      0      0
    666   34.5    156   85.5     43  479.5    245      0      0      0      0  660.5      1  861.5     45   28.5    333      0    952  335.5    333    341  332.5    621   1000      0  649.5      0  981.5    333      2    334    666      0      0  326.5   1000  332.5    500  863.5      0    9.5
    665      0     47      0     11    366    1.5      0      0      0      0    646      0    637   13.5      0  166.5      0  661.5    270    333    333     58  516.5  832.5      0    604      0  675.5    333      0    327    665      0      0   35.5  998.5    164  136.5    500      0      0
  678.5   1000  991.5   1000   1000   1000  998.5    992    893    999  737.5   1000  995.5   1000   1000  999.5   1000    621   1000   1000   1000   1000    976  678.5   1000    964  699.5    999   1000    974   1000   1000    747   1000  904.5   1000   1000   1000   1000   1000    500  828.5
    667  924.5    667    973  680.5   1000    996    667    667  663.5    667  667.5    684   1000    667    921   1000  159.5    998   1000   1000   1000  936.5    667   1000  666.5    667    666   1000  930.5  750.5   1000    667    701    472   1000   1000   1000  990.5   1000  171.5    500
]
